gene_0	gene_1	sources	unbiased
3875	9815	2	0
3875	10023	1	0
3875	10049	4	0
3875	10971	4	0
3875	10983	1	0
3875	11007	4	1
3875	11187	2	0
3875	23641	4	1
3875	25828	1	0
3875	25898	1	0
3875	25913	2	0
3875	27229	4	1
3875	29922	4	1
3875	51061	1	0
3875	51588	1	0
3875	55212	4	0
3875	57639	2	1
3875	65084	1	0
3875	84260	2	0
3875	84669	1	0
3875	85415	2	0
3875	91746	1	0
3875	115106	2	1
3875	140807	2	0
3875	149371	4	1
3880	3880	2	1
3880	4116	1	0
3880	5108	4	1
3880	5411	3	0
3880	5630	1	0
3880	5682	1	0
3880	5894	1	0
3880	7052	1	0
3880	7283	2	0
3880	7316	1	0
3880	7329	2	1
3880	7412	1	0
3880	7534	1	0
3880	9146	4	1
3880	9448	1	0
3880	9470	2	1
3880	9533	2	1
3880	9775	1	0
3880	9814	4	1
3880	10152	4	1
3880	11067	4	1
3880	11170	4	1
3880	22806	2	1
3880	27332	4	1
3880	29844	2	1
3880	51256	2	1
3880	51377	1	0
3880	51421	2	1
3880	54477	2	0
3880	54955	2	1
3880	56478	2	1
3880	57639	2	1
3880	57658	1	0
3880	64170	2	1
3880	65125	1	0
3880	79843	2	1
3880	83878	4	1
3880	84669	1	0
3880	85359	4	1
3880	89884	1	0
3880	115106	2	1
3880	149371	4	1
3880	170954	2	1
3880	285753	2	1
3881	3887	2	1
3881	3889	2	1
3881	4184	2	1
3881	5027	2	1
3881	5129	2	1
3881	5300	2	1
3881	5521	1	0
3881	5551	2	1
3881	5563	2	1
3881	5585	2	1
3881	5682	2	1
3881	5733	2	1
3881	6427	2	1
3881	6605	2	1
3881	6615	2	1
3881	7114	2	1
3881	7251	2	1
3881	7532	2	0
3881	7568	2	1
3881	7620	2	1
3881	7678	2	1
3881	7707	2	1
3881	8409	2	1
3881	8452	1	0
3881	8543	2	1
3881	8623	2	1
3881	9075	2	1
3881	9101	1	0
3881	9113	2	1
3881	9140	1	0
3881	9146	2	1
3881	9377	2	1
3881	9470	2	1
3881	9618	2	1
3881	9659	2	1
3881	9702	2	1
3881	9759	2	1
3881	9929	2	1
3881	9958	1	0
3881	9963	2	1
3881	10020	2	1
3881	10024	2	1
3881	10152	2	1
3881	10417	2	1
3881	10539	2	1
3881	10551	2	1
3881	10667	2	1
3881	10783	2	1
3881	11344	1	0
3881	23005	2	1
3881	23012	1	0
3881	23549	1	0
3881	25796	2	1
3881	27023	2	1
3881	27156	2	1
3881	51142	2	1
3881	51296	2	1
3881	51421	2	1
3881	51755	1	0
3881	51763	2	1
3881	53358	2	1
3881	54438	2	1
3881	54461	2	1
3881	54520	2	1
3881	54535	2	1
3881	54726	1	0
3881	54910	2	1
3881	54955	2	1
3881	55041	1	0
3881	55080	2	1
3881	55093	2	1
3881	55138	2	1
3881	55150	2	1
3881	55269	2	1
3881	55646	1	0
3881	55698	2	1
3881	55739	2	1
3881	55758	2	1
3881	55957	2	1
3881	56006	2	1
3881	56911	2	1
3881	56984	2	1
3881	57647	2	1
3881	57787	2	1
3881	58524	2	1
3881	64170	2	1
3881	64927	2	1
3881	64976	2	1
3881	78990	2	1
3881	79005	2	1
3881	79022	2	1
3881	79038	2	1
3881	79058	2	1
3881	79065	2	1
3881	79165	2	1
3881	79446	2	1
3881	79583	2	1
3881	79622	2	1
3881	79637	2	1
3881	79642	2	1
3881	79794	2	1
3881	79843	2	1
3881	80321	2	1
3881	80764	2	1
3881	83541	2	1
3881	83640	2	1
3881	83878	2	1
3881	84294	2	1
3881	84707	2	1
3881	84832	2	1
3881	85302	2	1
3881	85359	2	1
3881	89796	2	1
3881	89953	2	1
3881	90060	2	1
3881	91289	2	1
3881	91694	2	1
3881	112802	2	1
3881	114971	2	1
3881	115106	2	1
3881	116835	2	1
3881	117178	2	1
3881	127703	2	1
3881	137209	2	1
3881	140885	2	1
3881	147525	2	1
3881	148266	2	1
3881	149371	2	1
3881	149483	2	1
3881	151254	2	1
3881	153733	2	1
3881	154313	2	1
3881	154796	2	1
3881	158787	2	1
3881	166979	2	1
3881	170954	2	1
3881	196472	2	1
3881	196477	2	1
3881	199834	2	1
3881	200081	2	1
3881	202051	2	1
3881	222255	2	1
3881	284338	2	1
3881	285367	2	1
3881	285679	2	1
3881	285753	2	1
3881	286887	2	1
3881	338785	2	1
3881	340359	2	1
3881	374454	2	1
3881	375307	2	1
3881	401508	2	1
3881	440184	2	1
3881	441208	2	1
3881	493753	2	1
3882	5521	1	0
3882	51755	1	0
3883	23549	1	0
3884	5521	1	0
3884	5704	1	0
3884	7316	1	0
3884	7532	2	0
3884	8452	1	0
3884	8915	1	0
3884	9958	1	0
3884	10152	2	1
3884	23549	1	0
3884	54726	1	0
3884	55111	2	0
3884	80303	1	0
3884	338785	2	1
3885	7532	2	0
3885	9958	1	0
3885	55041	1	0
3886	7316	1	0
3886	7532	1	0
3886	9958	1	0
3887	4843	1	0
3887	5013	3	1
3887	5521	1	0
3887	6498	3	0
3887	7316	1	0
3887	8687	2	1
3887	9958	1	0
3887	79036	4	1
3887	125115	2	1
3888	7532	2	0
3888	9140	1	0
3888	11344	1	0
3888	23549	1	0
3888	55041	1	0
3888	55646	1	0
3889	7316	1	0
3889	8687	2	1
3889	386675	2	1
3889	386676	2	1
3889	386681	2	1
3889	386682	2	1
3889	388677	2	1
3890	7316	1	0
3890	8452	1	0
3890	79008	1	0
3890	548593	1	0
3891	5521	1	0
3891	7316	1	0
3891	7532	2	0
3891	8452	1	0
3891	9101	1	0
3891	9958	1	0
3891	10208	1	0
3891	11344	1	0
3891	51755	1	0
3891	54726	1	0
3891	55041	1	0
3891	55646	1	0
3891	64223	1	0
3891	64422	1	0
3891	83734	1	0
3892	4223	2	1
3892	7316	1	0
3892	79036	1	0
3895	4223	2	1
3895	5713	1	0
3895	5879	2	0
3895	6449	2	1
3895	6613	1	0
3895	7316	1	0
3895	7329	2	0
3895	7341	1	0
3895	7852	1	0
3895	9641	2	0
3895	10006	1	0
3895	54477	2	0
3895	64581	2	1
3895	163183	2	1
3897	4478	2	0
3897	4684	2	0
3897	5621	2	0
3897	5962	2	0
3897	6195	2	0
3897	6196	2	0
3897	6900	2	0
3897	7316	1	0
3897	7430	3	0
3897	8650	2	0
3897	8682	3	0
3897	10048	3	0
3897	27342	1	0
3899	5747	1	0
3899	65125	1	0
3902	10153	2	0
3902	55835	2	0
3903	3903	1	0
3903	5777	4	0
3903	5781	1	0
3903	7316	1	0
3904	6449	2	1
3904	11117	2	1
3906	3906	1	0
3906	7316	1	0
3906	8349	2	0
3906	126961	2	0
3906	333931	1	0
3906	333932	2	0
3906	653604	1	0
3908	3912	1	0
3908	3921	2	0
3908	10319	1	0
3909	3914	2	0
3909	5327	1	0
3909	5340	2	0
3909	6383	2	0
3909	23411	1	0
3909	79939	3	0
3910	4208	1	0
3910	5764	3	0
3910	6613	3	0
3910	7157	3	0
3910	7280	3	0
3910	9094	3	0
3910	10383	1	0
3910	10980	3	0
3910	11244	3	0
3910	29117	3	0
3910	51003	3	0
3910	55183	3	0
3910	55729	3	0
3910	55791	3	0
3910	57142	1	0
3910	158078	1	0
3910	197131	3	0
3910	347733	1	0
3911	3915	2	0
3911	4059	2	0
3911	4087	3	0
3911	4224	2	0
3911	4589	3	0
3911	4653	2	0
3911	5327	2	0
3911	5340	2	0
3911	6654	1	0
3911	7316	1	0
3911	7375	1	0
3911	9900	2	0
3911	55729	3	0
3911	84280	3	0
3912	3915	2	0
3912	6314	2	0
3912	7040	2	0
3912	7316	1	0
3912	8328	3	0
3912	8668	1	0
3912	10319	1	0
3912	26270	1	0
3912	55914	1	0
3912	127002	3	0
3913	3915	1	0
3913	5001	1	0
3913	5296	1	0
3913	5660	1	0
3913	5933	1	0
3913	6314	1	0
3913	6774	1	0
3913	7316	1	0
3913	26270	1	0
3913	54477	2	0
3913	57473	3	0
3913	284217	1	0
3914	3918	2	0
3914	7057	2	0
3914	7316	1	0
3915	4811	2	0
3915	6643	2	0
3915	6732	1	0
3915	7316	1	0
3915	8668	1	0
3915	10010	1	0
3915	22795	2	0
3915	23557	3	0
3915	26270	1	0
3915	51019	3	0
3915	55729	3	0
3915	79682	1	0
3915	284217	1	0
3916	7128	1	0
3916	7316	1	0
3916	8266	1	0
3916	8907	2	0
3916	23385	1	0
3916	285362	1	0
3918	4313	2	0
3918	4811	2	0
3918	7316	1	0
3918	7528	1	0
3918	84174	1	0
3920	5476	2	0
3920	6622	1	0
3920	7316	1	0
3920	7345	1	0
3920	9179	2	0
3920	51588	1	0
3921	3932	1	0
3921	4311	1	0
3921	4637	1	0
3921	4691	1	0
3921	4824	1	0
3921	4869	1	0
3921	4904	1	0
3921	5111	3	0
3921	5245	1	0
3921	5627	1	0
3921	5901	1	0
3921	6129	1	0
3921	6130	1	0
3921	6135	1	0
3921	6141	1	0
3921	6146	1	0
3921	6175	1	0
3921	6176	1	0
3921	6189	1	0
3921	6191	1	0
3921	6201	1	0
3921	6202	1	0
3921	6203	1	0
3921	6204	1	0
3921	6206	1	0
3921	6207	1	0
3921	6222	1	0
3921	6223	1	0
3921	6227	4	0
3921	6229	1	0
3921	6518	1	0
3921	6613	1	0
3921	6749	1	0
3921	7316	1	0
3921	7341	1	0
3921	7412	1	0
3921	7416	1	0
3921	7417	1	0
3921	7419	1	0
3921	7431	1	0
3921	7846	1	0
3921	8266	1	0
3921	8344	1	0
3921	8454	1	0
3921	8662	1	0
3921	8663	1	0
3921	8664	1	0
3921	8668	1	0
3921	9025	2	0
3921	10014	1	0
3921	10056	1	0
3921	10128	1	0
3921	10202	1	0
3921	10399	1	0
3921	10480	1	0
3921	10671	1	0
3921	10987	1	0
3921	23468	2	0
3921	23627	2	0
3921	26277	1	0
3921	27232	1	0
3921	27335	1	0
3921	51547	1	0
3921	55832	1	0
3921	55905	1	0
3921	56172	1	0
3921	57761	2	0
3921	64771	1	0
3921	65057	1	0
3921	148581	1	0
3921	203068	1	0
3921	339390	2	0
3921	387082	2	0
3921	100291837	1	0
3925	4735	1	0
3925	5468	2	0
3925	5566	2	0
3925	5595	2	0
3925	6774	2	0
3925	7224	1	0
3925	7316	1	0
3925	7412	1	0
3925	7415	1	0
3925	7428	2	0
3925	54984	1	0
3925	56893	3	0
3925	91404	2	1
3925	127933	2	0
3927	4188	5	1
3927	5359	4	1
3927	5577	2	0
3927	5592	2	0
3927	5593	2	0
3927	5684	2	1
3927	5966	2	1
3927	5987	2	1
3927	6310	1	0
3927	6925	2	1
3927	7013	1	0
3927	7316	1	0
3927	7791	3	0
3927	7852	1	0
3927	9319	7	1
3927	9414	1	0
3927	9513	2	1
3927	9802	4	1
3927	10253	2	1
3927	22899	2	1
3927	26277	1	0
3927	51101	2	1
3927	55145	2	1
3927	55964	2	1
3927	65057	1	0
3927	84445	2	1
3927	84528	2	1
3927	85291	2	1
3927	221504	2	1
3929	4088	1	0
3929	5684	1	0
3929	6227	2	0
3929	7917	1	0
3929	9139	1	0
3929	9739	1	0
3929	10549	2	0
3929	29896	1	0
3929	65263	1	0
3929	81628	1	0
3930	3930	1	0
3930	4001	2	0
3930	4204	2	0
3930	5619	2	0
3930	6613	1	0
3930	6732	3	0
3930	7316	1	0
3930	7529	1	0
3930	7532	2	0
3930	8294	1	0
3930	8350	1	0
3930	8351	1	0
3930	8352	1	0
3930	8353	1	0
3930	8354	1	0
3930	8355	1	0
3930	8356	1	0
3930	8357	1	0
3930	8358	1	0
3930	8359	1	0
3930	8360	1	0
3930	8361	1	0
3930	8362	1	0
3930	8363	1	0
3930	8364	1	0
3930	8365	1	0
3930	8366	1	0
3930	8367	1	0
3930	8368	1	0
3930	8370	1	0
3930	8968	1	0
3930	10951	2	0
3930	11335	4	0
3930	23360	2	0
3930	23468	4	0
3930	23612	1	0
3930	26993	2	0
3930	121504	1	0
3930	554313	1	0
3932	3932	2	0
3932	3937	3	0
3932	4067	1	0
3932	4068	3	0
3932	4087	1	0
3932	4088	1	0
3932	4311	1	0
3932	4582	1	0
3932	4637	1	0
3932	4691	1	0
3932	4739	2	0
3932	4792	2	0
3932	4851	2	0
3932	4869	1	0
3932	4904	1	0
3932	5062	1	0
3932	5175	2	0
3932	5245	1	0
3932	5290	2	0
3932	5295	2	0
3932	5297	2	0
3932	5335	2	0
3932	5336	1	0
3932	5338	2	0
3932	5566	2	0
3932	5578	2	0
3932	5580	1	0
3932	5588	3	0
3932	5594	2	0
3932	5595	2	0
3932	5747	2	0
3932	5777	3	0
3932	5781	2	0
3932	5782	3	0
3932	5787	3	0
3932	5788	3	0
3932	5792	2	0
3932	5793	3	0
3932	5794	2	0
3932	5795	3	0
3932	5796	3	0
3932	5797	3	0
3932	5800	3	0
3932	5803	3	0
3932	5829	2	0
3932	5894	2	0
3932	5901	1	0
3932	5921	2	0
3932	6129	1	0
3932	6130	1	0
3932	6135	1	0
3932	6141	1	0
3932	6146	1	0
3932	6175	1	0
3932	6176	1	0
3932	6189	1	0
3932	6191	1	0
3932	6201	1	0
3932	6202	1	0
3932	6203	1	0
3932	6204	1	0
3932	6206	1	0
3932	6207	1	0
3932	6222	1	0
3932	6223	1	0
3932	6229	1	0
3932	6452	2	0
3932	6464	2	0
3932	6654	1	0
3932	6749	1	0
3932	6772	2	0
3932	6774	2	0
3932	6776	2	0
3932	6850	4	0
3932	7026	3	0
3932	7070	2	0
3932	7275	2	0
3932	7316	1	0
3932	7337	3	0
3932	7409	2	0
3932	7416	1	0
3932	7417	1	0
3932	7419	1	0
3932	7430	2	0
3932	7431	1	0
3932	7454	1	0
3932	7535	4	0
3932	7846	1	0
3932	8344	1	0
3932	8517	3	0
3932	8631	2	0
3932	8651	1	0
3932	8662	1	0
3932	8663	1	0
3932	8664	1	0
3932	8668	1	0
3932	8751	2	0
3932	8878	2	0
3932	8976	3	0
3932	9046	2	0
3932	9047	2	0
3932	9094	2	0
3932	9564	2	0
3932	9846	2	0
3932	10006	2	0
3932	10019	2	0
3932	10056	1	0
3932	10128	1	0
3932	10146	2	0
3932	10202	1	0
3932	10211	1	0
3932	10399	1	0
3932	10480	1	0
3932	10657	2	0
3932	10750	2	0
3932	26191	3	0
3932	27040	3	0
3932	27071	2	0
3932	27240	2	0
3932	27335	1	0
3932	30011	1	0
3932	50619	2	0
3932	50852	2	0
3932	54900	2	0
3932	54901	2	1
3932	54923	2	0
3932	55114	2	0
3932	55824	2	0
3932	59341	2	0
3932	79930	2	0
3932	80306	4	0
3932	81857	3	0
3932	84445	2	1
3932	84868	1	0
3932	84962	1	0
3932	115426	2	0
3932	142685	1	0
3932	203068	1	0
3932	345757	1	0
3933	4057	2	0
3933	4069	2	0
3933	7316	1	0
3933	55716	2	0
3934	3934	1	0
3934	4036	2	0
3934	4313	2	0
3934	4318	2	0
3934	4790	1	0
3934	64332	1	0
3936	3936	1	0
3936	5358	1	0
3936	5566	2	0
3936	6311	3	0
3936	7316	1	0
3936	25801	2	0
3936	51547	1	0
3936	65125	1	0
3937	4067	2	0
3937	4690	3	0
3937	4904	1	0
3937	5295	3	0
3937	5335	3	0
3937	5336	2	0
3937	5777	2	0
3937	5788	1	0
3937	5906	1	0
3937	6456	1	0
3937	6461	2	0
3937	6464	1	0
3937	6714	1	0
3937	6850	3	0
3937	7294	1	0
3937	7409	2	0
3937	7454	1	0
3937	7532	1	0
3937	7534	3	0
3937	7535	2	0
3937	8027	3	0
3937	8440	2	1
3937	8491	1	0
3937	9402	7	1
3937	9513	3	1
3937	10254	4	1
3937	10451	1	0
3937	11184	1	0
3937	27040	1	0
3937	29760	1	0
3937	50852	2	0
3937	54518	1	0
3937	55824	2	0
3937	65125	2	0
3937	84106	1	0
3938	6714	3	0
3939	3939	2	0
3939	3945	5	1
3939	5111	1	0
3939	5602	2	1
3939	5603	1	0
3939	6613	1	0
3939	6927	1	0
3939	7013	1	0
3939	7316	1	0
3939	7325	3	0
3939	7412	1	0
3939	7534	2	0
3939	8065	1	0
3939	8452	1	0
3939	8655	2	0
3939	9636	1	0
3939	9768	1	0
3939	10014	1	0
3939	10060	2	0
3939	10397	2	0
3939	22976	2	0
3939	26277	1	0
3939	54464	3	0
3939	55832	1	0
3939	65057	1	0
3945	3945	4	1
3945	5597	1	0
3945	5603	1	0
3945	5830	2	1
3945	5881	2	0
3945	6772	1	0
3945	7013	1	0
3945	7316	1	0
3945	7412	1	0
3945	7534	2	0
3945	8266	1	0
3945	8452	1	0
3945	9768	1	0
3945	10987	1	0
3945	22976	1	0
3945	26270	1	0
3945	29110	1	0
3945	57154	1	0
3945	387082	2	0
3948	3981	2	0
3948	5934	1	0
3949	3949	1	0
3949	4043	3	0
3949	4134	1	0
3949	5196	2	0
3949	7184	1	0
3949	7316	1	0
3949	9601	1	0
3949	9784	2	0
3949	10053	2	0
3949	26119	2	0
3949	29116	1	0
3949	255738	3	0
3950	7316	1	0
3952	3953	3	0
3952	5563	2	0
3952	6774	2	0
3952	7349	2	0
3952	51738	2	0
3953	3953	2	0
3953	5300	3	0
3953	5781	3	0
3953	5788	2	0
3953	5795	3	0
3953	6642	2	0
3953	6643	2	0
3953	6774	2	0
3953	8525	2	0
3953	8723	2	0
3953	9021	2	0
3953	54741	3	0
3953	58533	2	0
3954	4163	1	0
3954	5684	2	1
3954	6446	1	0
3954	7316	1	0
3954	9693	1	0
3955	4851	2	0
3955	4853	2	0
3956	3958	1	0
3956	3959	2	0
3956	5788	2	0
3956	6606	1	0
3956	6613	1	0
3956	6628	1	0
3956	6632	1	0
3956	6693	2	0
3956	7316	1	0
3956	7375	1	0
3956	7412	1	0
3956	7441	2	0
3956	7534	2	0
3956	8487	1	0
3956	50628	3	0
3956	56241	1	0
3956	60491	1	0
3956	94025	2	0
3957	3957	1	0
3957	4049	3	0
3957	6386	2	1
3957	7277	2	0
3957	7846	2	0
3957	8315	1	0
3957	8517	3	0
3957	27111	2	1
3958	3958	2	1
3958	3959	2	0
3958	3965	1	0
3958	3982	2	0
3958	4313	2	0
3958	4318	1	0
3958	4653	2	0
3958	4800	1	0
3958	5265	1	0
3958	6464	1	0
3958	6520	1	0
3958	6606	1	0
3958	6625	1	0
3958	6632	1	0
3958	6693	1	0
3958	6925	1	0
3958	8029	2	0
3958	8487	1	0
3958	9360	2	1
3958	10015	3	0
3958	10492	1	0
3958	22976	2	0
3958	26039	2	1
3958	29071	2	0
3958	50626	2	0
3958	50628	2	0
3958	51684	2	0
3958	54458	2	1
3959	3959	1	0
3959	4214	1	0
3959	4738	1	0
3959	4791	2	0
3959	4811	2	0
3959	4843	1	0
3959	5480	2	0
3959	5970	1	0
3959	7316	1	0
3959	8065	1	0
3959	8451	1	0
3959	8452	1	0
3959	8453	1	0
3959	8454	1	0
3959	8717	1	0
3959	9641	1	0
3959	9768	1	0
3959	10014	1	0
3959	10537	1	0
3959	10987	1	0
3959	11331	1	0
3959	23118	1	0
3959	23197	1	0
3959	26270	1	0
3959	29110	1	0
3959	54165	1	0
3959	55832	1	0
3959	57124	1	0
3960	4292	2	0
3960	10094	3	0
3960	22800	3	0
3960	57670	3	0
3963	3963	2	0
3963	4215	2	0
3963	7316	1	0
3963	7398	1	0
3963	9958	1	0
3963	10987	1	0
3963	55062	1	0
3963	84640	1	0
3963	653499	1	0
3964	3965	1	0
3964	4314	1	0
3964	4318	1	0
3964	4693	1	0
3964	7050	4	0
3964	7316	1	0
3964	8454	1	0
3964	8887	2	1
3964	10241	6	1
3964	11043	2	1
3965	6510	1	0
3972	3973	2	0
3973	3973	2	0
3973	7253	2	0
3973	9368	2	0
3973	10755	3	0
3973	83539	2	0
3973	93659	1	0
3973	94115	2	0
3975	5015	2	0
3975	8022	2	0
3975	51132	1	0
3976	3977	3	0
3977	5008	3	0
3977	5335	2	0
3977	5451	1	0
3977	5594	2	0
3977	5777	2	0
3977	5781	2	0
3977	7316	1	0
3977	133396	2	0
3978	4157	1	0
3978	4361	2	0
3978	5111	2	0
3978	5997	1	0
3978	6613	1	0
3978	7316	2	0
3978	10381	3	0
3978	10382	3	0
3980	5295	3	0
3980	5335	3	0
3980	5591	1	0
3980	5965	1	0
3980	6117	1	0
3980	6189	1	0
3980	6613	1	0
3980	6714	3	0
3980	7150	1	0
3980	7316	1	0
3980	7515	3	0
3980	7520	1	0
3980	10899	1	0
3980	11284	3	0
3980	55775	3	0
3980	79661	3	0
3980	200558	1	0
3981	4173	1	0
3981	4514	1	0
3981	4538	1	0
3981	4540	1	0
3981	4716	1	0
3981	4758	2	0
3981	5036	1	0
3981	5192	1	0
3981	5478	2	0
3981	5591	2	0
3981	5605	2	0
3981	5687	1	0
3981	6135	1	0
3981	6427	1	0
3981	7091	2	0
3981	7150	1	0
3981	7158	2	0
3981	7178	1	0
3981	7314	1	0
3981	7332	1	0
3981	7453	2	0
3981	7518	5	1
3981	7840	2	0
3981	7918	1	0
3981	8563	2	0
3981	8668	1	0
3981	8724	1	0
3981	8836	2	0
3981	8904	1	0
3981	9094	1	0
3981	9114	1	0
3981	9380	1	0
3981	10072	1	0
3981	10102	1	0
3981	10181	1	0
3981	10393	1	0
3981	10445	1	0
3981	10577	1	0
3981	10592	3	0
3981	10856	2	0
3981	10945	2	0
3981	11127	1	0
3981	11130	1	0
3981	11284	1	0
3981	23022	2	0
3981	27077	1	0
3981	27095	2	0
3981	27102	1	0
3981	28962	1	0
3981	50511	1	0
3981	51023	1	0
3981	51056	2	0
3981	51079	1	0
3981	54812	2	0
3981	54838	1	0
3981	55074	2	0
3981	55239	1	0
3981	55274	1	0
3981	55308	1	0
3981	55325	2	0
3981	56204	1	0
3981	57414	1	0
3981	57715	1	0
3981	64421	1	0
3981	65124	1	0
3981	65982	1	0
3981	79001	1	0
3981	79840	2	0
3981	80127	2	0
3981	81608	1	0
3981	90637	1	0
3981	91582	1	0
3981	91833	1	0
3981	119016	1	0
3981	126299	1	0
3981	150684	1	0
3981	200558	3	0
3981	259266	1	0
3981	283871	2	0
3981	408050	1	0
3983	6721	2	0
3983	7186	4	1
3983	7273	1	0
3983	7431	4	1
3983	7532	1	0
3983	7533	1	0
3983	10241	4	1
3983	23641	4	1
3983	29911	4	1
3983	57596	4	1
3983	64170	2	1
3983	65125	1	0
3983	81628	4	1
3983	83878	4	1
3984	3984	1	0
3984	3985	2	0
3984	4155	1	0
3984	4323	2	0
3984	5058	2	0
3984	5062	3	0
3984	5566	3	0
3984	5829	1	0
3984	6093	1	0
3984	6732	1	0
3984	7316	1	0
3984	7534	3	0
3984	8476	1	0
3984	9113	2	0
3984	9261	3	0
3984	10298	1	0
3984	30811	1	0
3984	54434	2	0
3984	54961	1	0
3984	646214	1	0
3985	4155	1	0
3985	6093	2	0
3985	7316	1	0
3985	8476	2	0
3985	10114	3	0
3985	56288	2	0
3987	5178	1	0
3987	5932	4	1
3987	6251	5	1
3987	6794	1	0
3987	7046	2	0
3987	7114	3	0
3987	7204	1	0
3987	7273	1	0
3987	7316	1	0
3987	8048	1	0
3987	8237	1	0
3987	8440	3	0
3987	9202	1	0
3987	9404	4	1
3987	10273	1	0
3987	10527	1	0
3987	10919	4	1
3987	25814	1	0
3987	51196	1	0
3987	51205	1	0
3987	51562	4	1
3987	55742	1	0
3987	56999	1	0
3987	57154	2	0
3987	90338	1	0
3987	116039	1	0
3988	7316	1	0
3990	4035	2	0
3990	137872	1	0
3991	5566	2	0
3991	5594	2	0
3991	5595	2	0
3991	6770	2	0
3991	7316	1	0
3991	11104	2	0
3991	55968	3	0
3991	646480	3	0
3992	7316	1	0
3992	80227	1	0
3993	5584	1	0
3993	7316	1	0
3993	50855	1	0
3993	84552	1	0
3993	84612	1	0
3995	7316	1	0
3996	4179	1	0
3996	4628	2	0
3996	5584	1	0
3996	6810	1	0
3996	7014	1	0
3996	7316	1	0
3996	8452	1	0
3996	8878	1	0
3996	10048	2	0
3996	23710	1	0
3996	50855	1	0
3996	56288	1	0
3996	65057	3	0
3996	84078	1	0
3996	84552	1	0
3996	84612	1	0
3998	6836	1	0
3998	7316	1	0
3998	7428	2	0
3998	8615	1	0
3998	10134	2	0
3998	23071	2	0
3998	51429	1	0
3998	90411	3	0
4000	4000	4	1
4000	4001	3	0
4000	4088	2	0
4000	4149	1	0
4000	4311	1	0
4000	4609	2	0
4000	4869	1	0
4000	5093	3	0
4000	5578	2	0
4000	5837	1	0
4000	5925	2	0
4000	5928	3	0
4000	6418	1	0
4000	6613	1	0
4000	6720	3	0
4000	6769	1	0
4000	6840	1	0
4000	7112	3	0
4000	7153	1	0
4000	7316	1	0
4000	7329	3	0
4000	7341	1	0
4000	7409	1	0
4000	7412	1	0
4000	7415	1	0
4000	7534	2	0
4000	7703	3	0
4000	8187	3	0
4000	8337	1	0
4000	8815	1	0
4000	9636	1	0
4000	9768	1	0
4000	9816	3	0
4000	9972	1	0
4000	10524	3	0
4000	10664	1	0
4000	23178	1	0
4000	23345	1	0
4000	26092	3	0
4000	26502	3	0
4000	28988	1	0
4000	30011	1	0
4000	51207	2	1
4000	51377	1	0
4000	51547	1	0
4000	64949	2	0
4000	79443	1	0
4000	85476	2	0
4000	90523	2	0
4000	126961	2	0
4000	201294	2	0
4000	219541	1	0
4000	333932	1	0
4000	386675	2	1
4000	386682	2	1
4000	387082	2	0
4000	653604	1	0
4001	5339	2	0
4001	5578	2	0
4001	5579	2	0
4001	5580	1	0
4001	5630	2	0
4001	6613	1	0
4001	6709	1	0
4001	7112	3	0
4001	7316	1	0
4001	7412	1	0
4001	7431	1	0
4001	7534	2	0
4001	8412	1	0
4001	9063	3	1
4001	9140	1	0
4001	9768	1	0
4001	9815	1	0
4001	9816	3	0
4001	9833	2	0
4001	23140	1	0
4001	23178	1	0
4001	26092	2	0
4001	26270	1	0
4001	51562	1	0
4001	55388	1	0
4001	64241	1	0
4001	81565	1	0
4001	387082	2	0
4004	4066	2	0
4004	4807	2	0
4004	5774	2	1
4004	5932	2	1
4004	5966	2	1
4004	5987	2	1
4004	6640	1	0
4004	6660	3	1
4004	6886	3	0
4004	6887	2	0
4004	6925	2	1
4004	8548	2	1
4004	8861	4	1
4004	9404	2	1
4004	22806	2	1
4004	23099	2	1
4004	24144	2	1
4004	25959	2	1
4004	51222	2	1
4004	53335	2	1
4004	54507	2	1
4004	54906	2	1
4004	55536	2	1
4004	64170	2	1
4004	80817	2	1
4004	84445	2	1
4004	125115	2	1
4004	158297	2	1
4004	220082	2	1
4004	256646	2	1
4004	645455	2	1
4005	4005	1	0
4005	4066	2	0
4005	4087	2	0
4005	4107	2	1
4005	4301	3	0
4005	4329	1	0
4005	4670	4	1
4005	4807	2	0
4005	5152	2	1
4005	5592	2	1
4005	5925	2	0
4005	5927	3	0
4005	5932	2	0
4005	5966	2	1
4005	5970	2	0
4005	6093	2	1
4005	6500	2	1
4005	6660	2	1
4005	6667	2	0
4005	6772	5	1
4005	6774	2	1
4005	6886	3	0
4005	6887	2	0
4005	6929	1	0
4005	7205	2	1
4005	7286	2	1
4005	7316	1	0
4005	7329	2	1
4005	7572	2	1
4005	7965	2	1
4005	8312	2	0
4005	8548	2	1
4005	8861	5	1
4005	9371	1	0
4005	9802	4	1
4005	10152	2	1
4005	10241	3	1
4005	10443	2	1
4005	10589	4	1
4005	10919	4	1
4005	10963	1	0
4005	10982	5	1
4005	11151	1	0
4005	22806	2	1
4005	22919	2	1
4005	22924	6	1
4005	23281	2	1
4005	23603	1	0
4005	23635	1	0
4005	23636	2	1
4005	25959	2	1
4005	29781	1	0
4005	29844	2	1
4005	30012	1	0
4005	51132	2	0
4005	51361	2	1
4005	51562	2	1
4005	54507	2	1
4005	54971	2	1
4005	55734	2	1
4005	55914	1	0
4005	57085	2	1
4005	57159	2	1
4005	60491	2	1
4005	60561	2	1
4005	79173	1	0
4005	80125	2	1
4005	80174	2	1
4005	81628	2	1
